1.100000e+00	6.272910e-10	1.015790e-04	1.336039e-06
1.000000e+00	7.262394e-10	6.922217e-05	5.633876e-07
9.000000e-01	8.748090e-10	4.514478e-05	2.518541e-07
8.000000e-01	1.121426e-09	2.728971e-05	1.187400e-07
7.500000e-01	1.316656e-09	2.027853e-05	8.281887e-08
7.000000e-01	1.603337e-09	1.440947e-05	5.817903e-08
6.500000e-01	2.056247e-09	9.630690e-06	4.104387e-08
6.000000e-01	2.841999e-09	5.911290e-06	2.899117e-08
5.500000e-01	4.371937e-09	3.223789e-06	2.044609e-08
5.000000e-01	7.759783e-09	1.508517e-06	1.437308e-08
4.500000e-01	1.621736e-08	5.944087e-07	1.005634e-08
4.000000e-01	3.929646e-08	2.005145e-07	6.972181e-09
3.500000e-01	1.059882e-07	6.088119e-08	4.765785e-09
3.000000e-01	3.057903e-07	1.784948e-08	3.194081e-09
