1.100000e+00	7.098219e-11	7.953990e-05	1.776471e-07
1.000000e+00	8.206817e-11	5.439845e-05	7.428666e-08
9.000000e-01	9.887886e-11	3.553606e-05	3.287100e-08
8.000000e-01	1.269510e-10	2.150157e-05	1.534937e-08
7.500000e-01	1.492214e-10	1.597897e-05	1.066185e-08
7.000000e-01	1.819544e-10	1.134820e-05	7.462701e-09
6.500000e-01	2.337302e-10	7.575666e-06	5.248079e-09
6.000000e-01	3.236995e-10	4.639091e-06	3.696563e-09
5.500000e-01	4.992810e-10	2.518753e-06	2.600280e-09
5.000000e-01	8.889037e-10	1.169972e-06	1.823050e-09
4.500000e-01	1.862079e-09	4.557407e-07	1.271604e-09
4.000000e-01	4.513474e-09	1.505705e-07	8.787384e-10
3.500000e-01	1.215529e-08	4.370544e-08	5.987220e-10
3.000000e-01	3.500433e-08	1.155072e-08	4.000392e-10
