1.500000e+00	5.826639e-10	1.889818e-04	5.876547e-08
1.400000e+00	6.354504e-10	1.499257e-04	1.022590e-08
1.300000e+00	7.050982e-10	1.158641e-04	4.254348e-09
1.200000e+00	8.009279e-10	8.647504e-05	2.334775e-09
1.100000e+00	9.406392e-10	6.154010e-05	1.323682e-09
1.000000e+00	1.163311e-09	4.087617e-05	7.616133e-10
9.000000e-01	1.564824e-09	2.440928e-05	4.462462e-10
8.000000e-01	2.449730e-09	1.217483e-05	2.681790e-10
7.500000e-01	3.378092e-09	7.702283e-06	2.102378e-10
7.000000e-01	5.147741e-09	4.365792e-06	1.660688e-10
6.500000e-01	8.952991e-09	2.147368e-06	1.323273e-10
6.000000e-01	1.814338e-08	8.979092e-07	1.069882e-10
5.500000e-01	4.244569e-08	3.220137e-07	8.778413e-11
5.000000e-01	1.108029e-07	1.021068e-07	7.206889e-11
4.500000e-01	3.134900e-07	2.932911e-08	5.852103e-11
4.000000e-01	9.450195e-07	7.730993e-09	4.674520e-11
3.500000e-01	2.976152e-06	1.905826e-09	3.655755e-11
3.000000e-01	9.553778e-06	4.551824e-10	2.781776e-11
