1.100000e+00	1.562979e-09	3.832377e-05	5.122317e-09
1.000000e+00	1.991476e-09	2.448213e-05	2.558121e-09
9.000000e-01	2.804939e-09	1.382658e-05	1.183992e-09
8.000000e-01	4.737798e-09	6.334236e-06	4.842101e-10
7.500000e-01	6.909114e-09	3.778626e-06	2.868694e-10
7.000000e-01	1.129649e-08	1.996942e-06	1.563052e-10
6.500000e-01	2.128617e-08	9.110247e-07	7.731446e-11
6.000000e-01	4.659242e-08	3.560758e-07	3.980673e-11
5.500000e-01	1.160454e-07	1.212598e-07	2.655095e-11
5.000000e-01	3.187784e-07	3.693687e-08	2.077125e-11
4.500000e-01	9.435087e-07	1.027316e-08	1.669045e-11
4.000000e-01	2.949688e-06	2.655060e-09	1.331964e-11
3.500000e-01	9.519553e-06	6.519299e-10	1.047082e-11
3.000000e-01	3.098483e-05	1.568915e-10	8.063115e-12
