1.100000e+00	3.931621e-09	4.751242e-05	3.732670e-09
1.000000e+00	4.910567e-09	3.094545e-05	2.169878e-09
9.000000e-01	6.710096e-09	1.800251e-05	1.290007e-09
8.000000e-01	1.075765e-08	8.680219e-06	7.894797e-10
7.500000e-01	1.505835e-08	5.388680e-06	6.249961e-10
7.000000e-01	2.331256e-08	3.001988e-06	4.984475e-10
6.500000e-01	4.109876e-08	1.459850e-06	4.000116e-10
6.000000e-01	8.398358e-08	6.098881e-07	3.257590e-10
5.500000e-01	1.970055e-07	2.206791e-07	2.688758e-10
5.000000e-01	5.149085e-07	7.082778e-08	2.217535e-10
4.500000e-01	1.460543e-06	2.066034e-08	1.773730e-10
4.000000e-01	4.408127e-06	5.598160e-09	1.328126e-10
3.500000e-01	1.384309e-05	1.460950e-09	1.015697e-10
3.000000e-01	4.411681e-05	3.938096e-10	7.607746e-11
