1.250000e+00	2.320624e-09	4.521455e-05	9.349168e-08
1.200000e+00	2.545373e-09	3.775597e-05	6.876765e-08
1.150000e+00	2.824906e-09	3.104208e-05	5.041657e-08
1.100000e+00	3.185361e-09	2.467374e-05	3.716738e-08
1.000000e+00	4.308475e-09	1.480484e-05	1.861150e-08
9.000000e-01	6.686971e-09	7.561682e-06	8.362974e-09
8.000000e-01	1.348942e-08	2.900244e-06	3.058137e-09
7.500000e-01	2.257709e-08	1.512699e-06	1.580821e-09
7.000000e-01	4.376339e-08	6.789945e-07	6.992049e-10
6.500000e-01	9.869626e-08	2.610658e-07	3.233860e-10
6.000000e-01	2.527572e-07	8.780216e-08	2.136696e-10
5.500000e-01	7.120329e-07	2.661955e-08	1.693102e-10
5.000000e-01	2.156318e-06	7.456282e-09	1.312941e-10
4.500000e-01	6.892204e-06	1.988133e-09	1.030085e-10
4.000000e-01	2.277614e-05	5.350885e-10	7.970821e-11
3.500000e-01	7.624424e-05	1.627369e-10	6.001882e-11
3.000000e-01	2.538006e-04	6.393922e-11	4.337720e-11
