1.200000e+00	7.633782e-10	2.191457e-04	8.531938e-07
1.150000e+00	8.003846e-10	1.884495e-04	5.833870e-07
1.100000e+00	8.434808e-10	1.609156e-04	4.137740e-07
1.000000e+00	9.551976e-10	1.142451e-04	2.278252e-07
9.000000e-01	1.121508e-09	7.721009e-05	1.358022e-07
8.000000e-01	1.393813e-09	4.832223e-05	8.382589e-08
7.500000e-01	1.605711e-09	3.661363e-05	6.618529e-08
7.000000e-01	1.910929e-09	2.662257e-05	5.227344e-08
6.500000e-01	2.380234e-09	1.831035e-05	4.122214e-08
6.000000e-01	3.164524e-09	1.166581e-05	3.240053e-08
5.500000e-01	4.620314e-09	6.686862e-06	2.534010e-08
5.000000e-01	7.676846e-09	3.328842e-06	1.968675e-08
4.500000e-01	1.494536e-08	1.400153e-06	1.516925e-08
4.000000e-01	3.404710e-08	4.985620e-07	1.156376e-08
3.500000e-01	8.756390e-08	1.565448e-07	8.685311e-09
3.000000e-01	2.436699e-07	4.631829e-08	6.393305e-09
