1.100000e+00	9.513869e-11	1.297085e-04	5.324194e-08
1.000000e+00	1.078260e-10	9.178858e-05	2.917204e-08
9.000000e-01	1.268465e-10	6.186251e-05	1.728918e-08
8.000000e-01	1.581095e-10	3.861481e-05	1.062325e-08
7.500000e-01	1.824670e-10	2.921428e-05	8.372780e-09
7.000000e-01	2.175673e-10	2.120442e-05	6.602976e-09
6.500000e-01	2.715503e-10	1.455175e-05	5.200258e-09
6.000000e-01	3.618278e-10	9.243506e-06	4.082649e-09
5.500000e-01	5.295054e-10	5.276583e-06	3.189562e-09
5.000000e-01	8.816855e-10	2.611339e-06	2.475389e-09
4.500000e-01	1.718671e-09	1.088947e-06	1.905257e-09
4.000000e-01	3.913400e-09	3.819353e-07	1.450707e-09
3.500000e-01	1.004440e-08	1.159460e-07	1.088392e-09
3.000000e-01	2.788558e-08	3.160440e-08	8.003892e-10
