1.100000e+00	9.642332e-10	2.158112e-04	7.011446e-07
1.000000e+00	1.065375e-09	1.569402e-04	4.437223e-07
9.000000e-01	1.212707e-09	1.090381e-04	2.945018e-07
8.000000e-01	1.443859e-09	7.097607e-05	1.974368e-07
7.500000e-01	1.615000e-09	5.531373e-05	1.613917e-07
7.000000e-01	1.849471e-09	4.176101e-05	1.315750e-07
6.500000e-01	2.186897e-09	3.023833e-05	1.068806e-07
6.000000e-01	2.704248e-09	2.069925e-05	8.642775e-08
5.500000e-01	3.564866e-09	1.311965e-05	6.950056e-08
5.000000e-01	5.151097e-09	7.479852e-06	5.550791e-08
4.500000e-01	8.454584e-09	3.703161e-06	4.396201e-08
4.000000e-01	1.625695e-08	1.548121e-06	3.447123e-08
3.500000e-01	3.663697e-08	5.489023e-07	2.670412e-08
3.000000e-01	9.325722e-08	1.741205e-07	2.031588e-08
