1.100000e+00	4.755370e-10	2.089247e-04	3.508640e-07
1.000000e+00	5.254461e-10	1.517924e-04	2.220850e-07
9.000000e-01	5.982176e-10	1.053346e-04	1.473592e-07
8.000000e-01	7.124823e-10	6.846876e-05	9.874482e-08
7.500000e-01	7.971095e-10	5.331419e-05	8.069668e-08
7.000000e-01	9.130714e-10	4.021132e-05	6.577103e-08
6.500000e-01	1.079953e-09	2.908248e-05	5.341313e-08
6.000000e-01	1.335835e-09	1.987983e-05	4.318118e-08
5.500000e-01	1.761497e-09	1.257735e-05	3.471569e-08
5.000000e-01	2.546027e-09	7.152925e-06	2.772030e-08
4.500000e-01	4.179753e-09	3.528014e-06	2.195024e-08
4.000000e-01	8.037849e-09	1.465028e-06	1.720903e-08
3.500000e-01	1.811330e-08	5.119715e-07	1.333039e-08
3.000000e-01	4.610510e-08	1.568744e-07	1.014130e-08
