1.100000e+00	4.709538e-10	1.668067e-04	1.293766e-05
1.050000e+00	4.794582e-10	1.266727e-04	3.007456e-06
1.000000e+00	4.892979e-10	1.081460e-04	2.266935e-06
9.500000e-01	5.011089e-10	9.214954e-05	1.896098e-06
9.000000e-01	5.153719e-10	7.775682e-05	1.586706e-06
8.500000e-01	5.327116e-10	6.487043e-05	1.322002e-06
8.000000e-01	5.539692e-10	5.341410e-05	1.095946e-06
7.500000e-01	5.803375e-10	4.331578e-05	9.035096e-07
7.000000e-01	6.135588e-10	3.450205e-05	7.402619e-07
6.500000e-01	6.563330e-10	2.689718e-05	6.023000e-07
6.000000e-01	7.129568e-10	2.042704e-05	4.861894e-07
5.500000e-01	7.906716e-10	1.501182e-05	3.889132e-07
5.000000e-01	9.024522e-10	1.056901e-05	3.078262e-07
4.500000e-01	1.073621e-09	7.018402e-06	2.406139e-07
4.000000e-01	1.359397e-09	4.291312e-06	1.852554e-07
3.500000e-01	1.899801e-09	2.326408e-06	1.399910e-07
3.000000e-01	3.129582e-09	1.052142e-06	1.032939e-07
2.500000e-01	6.740390e-09	3.713859e-07	7.384875e-08
2.000000e-01	2.006560e-08	1.107932e-07	5.054080e-08
