1.100000e+00	2.526598e-10	1.751427e-04	3.776139e-06
1.050000e+00	2.572807e-10	1.512245e-04	2.830366e-06
1.000000e+00	2.628390e-10	1.301132e-04	2.365831e-06
9.500000e-01	2.695445e-10	1.109976e-04	1.982085e-06
9.000000e-01	2.776650e-10	9.374643e-05	1.654386e-06
8.500000e-01	2.875533e-10	7.825961e-05	1.374785e-06
8.000000e-01	2.997025e-10	6.444033e-05	1.136883e-06
7.500000e-01	3.148358e-10	5.220838e-05	9.350883e-07
7.000000e-01	3.340081e-10	4.151612e-05	7.644927e-07
6.500000e-01	3.588664e-10	3.230899e-05	6.207980e-07
6.000000e-01	3.920792e-10	2.449480e-05	5.002436e-07
5.500000e-01	4.382410e-10	1.795937e-05	3.995449e-07
5.000000e-01	5.058165e-10	1.259059e-05	3.158374e-07
4.500000e-01	6.119412e-10	8.287876e-06	2.466280e-07
4.000000e-01	7.961579e-10	4.970077e-06	1.897513e-07
3.500000e-01	1.167317e-09	2.586064e-06	1.433319e-07
3.000000e-01	2.096768e-09	1.086443e-06	1.057520e-07
2.500000e-01	5.100066e-09	3.506437e-07	7.562832e-08
2.000000e-01	1.631742e-08	1.040394e-07	5.179779e-08
